job_id,family,proof_scope,mask_weight,mask_positions,mask_hex,symbolic_payload_bits,assertions,command,status,result,counterexample_id
bch-symbolic-mask-2436,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;62,00004000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2436,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2437,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;63,00008000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2437,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2438,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;64,00010000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2438,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2439,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;65,00020000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2439,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2440,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;66,00040000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2440,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2441,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;67,00080000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2441,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2442,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;68,00100000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2442,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2443,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;69,00200000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2443,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2444,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;70,00400000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2444,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2445,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;71,00800000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2445,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2446,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;72,01000000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2446,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2447,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;73,02000000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2447,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2448,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;74,04000000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2448,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2449,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;75,08000000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2449,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2450,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;76,10000000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2450,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2451,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,41;77,20000000020000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2451,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2452,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;43,000000000c0000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2452,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2453,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;44,00000000140000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2453,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2454,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;45,00000000240000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2454,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2455,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;46,00000000440000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2455,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2456,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;47,00000000840000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2456,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2457,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;48,00000001040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2457,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2458,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;49,00000002040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2458,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2459,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;50,00000004040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2459,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2460,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;51,00000008040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2460,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2461,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;52,00000010040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2461,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2462,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;53,00000020040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2462,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2463,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;54,00000040040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2463,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2464,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;55,00000080040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2464,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2465,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;56,00000100040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2465,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2466,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;57,00000200040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2466,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2467,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;58,00000400040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2467,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2468,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;59,00000800040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2468,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2469,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;60,00001000040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2469,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2470,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;61,00002000040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2470,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2471,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;62,00004000040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2471,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2472,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;63,00008000040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2472,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
bch-symbolic-mask-2473,BCH_78_64_T2,arbitrary_symbolic_payload_and_fixed_error_mask,2,42;64,00010000040000000000,64,data;corrected_codeword;correction_mask;S1_S2_S3_S4;detected;corrected;uncorrectable;latency_0,python3 scripts/gate03r/prove_exact_identity.py --proof-job bch-symbolic-mask-2473,PASS,affine payload cancels from S1..S4; exact locator returns the fixed mask; corrected systematic word equals encode(payload),
